campaign_id,split,instrument,side,entry_time,exit_time,decision_time,hour,weekday,session_bucket,spread_pips,spread_to_atr_pct,result_r,exit_reason,bars_held,pnl,mfe_status,mfe_r,mae_r,reached_plus_0_25r,reached_plus_0_5r,reached_plus_1_0r,touched_minus_0_5r,touched_minus_0_9r,atr_at_entry,m15_adx_at_entry,m15_reclaim_distance_atr,m15_body_atr,m15_close_dist_ema50_atr,h4_adx_at_entry,h4_bias_score,h4_ema_slope_atr,h4_close_dist_ema50_atr,recon_h4_bias,h4_feature_time,h1_rsi_at_entry,h1_pullback_depth_atr,h1_close_dist_ema50_atr,h1_feature_time,volatility_regime
CAMPAIGN_022,train,USD_CAD,long,2021-07-21T02:15:00+00:00,2021-07-21T08:30:00+00:00,2021-07-21T02:00:00+00:00,2,Wed,asia,1.9,21.122391707557412,-0.7883637510347274,hard_stop,23,-1.3156293113642634,OK,1.349614,-1.298201,True,True,True,True,True,0.0008995193471959883,35.54913353080931,0.8105658131544881,0.9560661509737435,-1.3880672941780092,39.826616392360556,3,0.6036028744603708,4.108346530325126,bullish,2021-07-20T13:00:00+00:00,48.825373224043965,2.03900185734237,1.002988372253785,2021-07-21T02:00:00+00:00,med
CAMPAIGN_022,train,USD_CAD,long,2021-07-21T11:30:00+00:00,2021-07-21T12:15:00+00:00,2021-07-21T11:15:00+00:00,11,Wed,london,1.9,18.681617249735247,-0.7890355618327718,hard_stop,4,-1.3042757837095715,OK,0.429885,-1.078161,True,False,False,True,True,0.0010170425689600973,24.489943288335933,0.28509256960813384,0.9537457227495583,-0.6972936913258465,39.210856237902306,3,0.5266869994938472,3.3566097933356445,bullish,2021-07-21T09:00:00+00:00,47.78654674651784,1.7547225976745964,0.4267817920830027,2021-07-21T11:00:00+00:00,high
CAMPAIGN_022,train,USD_CAD,long,2021-07-27T13:45:00+00:00,2021-07-27T14:00:00+00:00,2021-07-27T13:30:00+00:00,13,Tue,london_ny_overlap,1.9,17.53358278322925,-0.795462680868327,hard_stop,2,-1.3047258437870388,OK,-0.120393,-1.009828,False,False,False,True,True,0.0010836347730466913,22.96196468316601,1.781364269985727,2.694634827738216,2.106227393158094,20.257141353261197,3,0.15867561256854004,1.5982012998213293,bullish,2021-07-27T13:00:00+00:00,54.80672380980841,0.6311237919929845,0.12136743156315856,2021-07-27T13:00:00+00:00,high
CAMPAIGN_022,train,USD_CAD,long,2021-07-27T15:45:00+00:00,2021-07-28T03:00:00+00:00,2021-07-27T15:30:00+00:00,15,Tue,london_ny_overlap,1.7,12.477622666376929,-0.265017199616255,time_stop,32,-0.4266763662961726,OK,0.653775,-0.502762,True,True,False,True,False,0.001362439020199688,19.09861817938678,0.9135792443001381,1.6367705027070574,1.1513682135977588,20.257141353261197,3,0.15867561256854004,1.5982012998213293,bullish,2021-07-27T13:00:00+00:00,53.471377522826266,0.5910516811926411,0.015356432338949129,2021-07-27T15:00:00+00:00,high
CAMPAIGN_022,train,USD_CAD,short,2021-08-02T03:30:00+00:00,2021-08-02T13:45:00+00:00,2021-08-02T03:15:00+00:00,3,Mon,asia,2.1,28.46819692446111,0.5581056218482302,time_stop,32,0.919869685930253,OK,1.244776,-0.450746,True,True,True,False,False,0.0007376652640039837,18.43164524190569,0.188784737107896,0.8811584762333735,-0.8452351183378395,20.773440060243054,-1,0.09683582521566907,0.3344482046346382,bearish,2021-07-30T13:00:00+00:00,54.58385714517968,1.4240790162752666,0.5344933351309613,2021-08-02T01:00:00+00:00,med
CAMPAIGN_022,train,USD_CHF,long,2022-02-28T08:45:00+00:00,2022-02-28T08:45:00+00:00,2022-02-28T08:30:00+00:00,8,Mon,london,1.7,24.540583924683837,-1.081092768570471,hard_stop,1,-1.329414372047265,NO_BARS,,,False,False,False,False,False,0.0006927300528860182,23.48376248075136,0.10750282919370825,0.8372669809598374,-0.1971773095735338,20.26681981040477,3,0.14462727318694155,0.22209351596592106,bullish,2022-02-28T06:00:00+00:00,44.60432572545666,0.9538855936118923,0.27252911925701834,2022-02-28T08:00:00+00:00,med
CAMPAIGN_022,train,USD_CHF,long,2022-03-09T11:30:00+00:00,2022-03-09T15:30:00+00:00,2022-03-09T11:15:00+00:00,11,Wed,london,1.4,19.8828275570219,-1.0786439288526464,hard_stop,17,-1.3098512550022112,OK,0.221477,-1.281879,False,False,False,True,True,0.0007041252035129029,19.321584720699917,0.3289766893386796,0.8095151219645631,-0.0016629230115491366,21.005072675683667,3,0.2278615224224979,1.7300965052956858,bullish,2022-03-09T10:00:00+00:00,53.13386707759517,0.47639630118664955,1.4234132681992777,2022-03-09T11:00:00+00:00,med
CAMPAIGN_022,train,USD_CHF,long,2022-03-09T19:00:00+00:00,2022-03-10T04:00:00+00:00,2022-03-09T18:45:00+00:00,19,Wed,new_york,1.6,20.313425609206437,0.5598632248121749,time_stop,32,0.6744504310344827,OK,0.748603,-0.692737,True,True,False,True,False,0.000787656415407773,19.84383795720267,0.2025269110796047,0.3681808391668825,-0.6251396787482153,20.97759524881078,3,0.1780373961471288,0.9662647718414183,bullish,2022-03-09T14:00:00+00:00,46.985389169833304,1.9132593841259018,0.3971412182933763,2022-03-09T18:00:00+00:00,med
CAMPAIGN_022,train,USD_CHF,long,2022-03-10T12:00:00+00:00,2022-03-10T13:00:00+00:00,2022-03-10T11:45:00+00:00,12,Thu,london_ny_overlap,1.4,20.6898553183066,-1.0803919662053392,hard_stop,5,-1.3113797685800408,OK,0.535714,-1.064286,True,True,False,True,True,0.0006766601208473727,20.688077880275696,0.00811493119946892,1.5665176169574255,-0.42120373110369896,20.045916861442212,3,0.1961612162362622,2.153712216906574,bullish,2022-03-10T10:00:00+00:00,47.21846507105956,1.3765764958123523,0.12213185552487624,2022-03-10T11:00:00+00:00,med
CAMPAIGN_022,train,USD_CHF,long,2022-03-14T11:00:00+00:00,2022-03-14T14:45:00+00:00,2022-03-14T10:45:00+00:00,11,Mon,london,1.6,21.518086379747363,-1.070709666366868,hard_stop,16,-1.3078504432738018,OK,0.234568,-0.962963,False,False,False,True,True,0.0007435605433324713,22.65911743399404,0.5361034901043772,0.9683138870887038,0.5749802417335795,24.73206988320881,3,0.38061787798154845,3.0533066231344566,bullish,2022-03-14T09:00:00+00:00,58.94172442537247,1.5669691550061693,2.472660282961769,2022-03-14T10:00:00+00:00,med
CAMPAIGN_022,train,USD_JPY,short,2021-07-09T10:00:00+00:00,2021-07-09T13:45:00+00:00,2021-07-09T09:45:00+00:00,10,Fri,london,1.2,19.881657408699528,-0.0090793535500272,hard_stop,16,-1.3089704013074268,OK,0.846154,-1.446154,True,True,False,True,True,0.06035714102361111,31.28991843573521,0.24264901972032923,1.0437870139567647,-0.6891958736206533,23.2583841666776,-3,0.1571080465946434,1.3660155872539428,bearish,2021-07-09T09:00:00+00:00,49.41172365273489,1.2176159186361295,1.358353923865604,2021-07-09T09:00:00+00:00,low
CAMPAIGN_022,train,USD_JPY,short,2021-07-15T13:30:00+00:00,2021-07-15T14:45:00+00:00,2021-07-15T13:15:00+00:00,13,Thu,london_ny_overlap,1.3,19.390418514803244,-0.0090865310350467,hard_stop,6,-1.3022589116153127,OK,0.429553,-0.979381,True,False,False,True,True,0.06704342142009673,34.03424155251357,0.3562909116677983,1.0739308715891434,0.11802302547355491,22.283108817959693,-3,0.16928194040313793,0.8775652630321027,bearish,2021-07-15T09:00:00+00:00,41.627794537735944,0.7675941486749797,1.8832719935896394,2021-07-15T13:00:00+00:00,low
CAMPAIGN_022,train,USD_JPY,short,2021-07-15T17:30:00+00:00,2021-07-16T02:30:00+00:00,2021-07-15T17:15:00+00:00,17,Thu,new_york,1.3,21.980645158442226,-0.0090864484707507,hard_stop,29,-1.3079715412433897,OK,1.52549,-1.156863,True,True,True,True,True,0.059142941011478996,19.401680092739454,0.8933211560325136,1.2681141437563304,0.3614237441609865,22.283108817959693,-3,0.16928194040313793,0.8775652630321027,bearish,2021-07-15T09:00:00+00:00,42.15982553291272,0.7323213575038544,1.8447820386089815,2021-07-15T17:00:00+00:00,low
CAMPAIGN_022,train,USD_JPY,short,2021-07-20T09:30:00+00:00,2021-07-20T14:15:00+00:00,2021-07-20T09:15:00+00:00,9,Tue,london,1.4,22.84535977441909,-0.0091159364801546,hard_stop,20,-1.3033419023136246,OK,1.624113,-1.35461,True,True,True,True,True,0.06128159126509528,27.61825637070964,0.112210740403487,0.19581736949502818,-0.3674972482620867,24.64747487564202,-3,0.2909615064495667,2.078976379295225,bearish,2021-07-20T09:00:00+00:00,41.2763287469364,1.0422371922292162,2.0684990501548244,2021-07-20T09:00:00+00:00,low
CAMPAIGN_022,train,USD_JPY,long,2021-09-28T15:00:00+00:00,2021-09-28T15:30:00+00:00,2021-09-28T14:45:00+00:00,15,Tue,london_ny_overlap,1.2,11.893502809345245,-0.0089885216578429,hard_stop,3,-1.2750757282949672,OK,-0.158654,-1.048077,False,False,False,True,True,0.10089542326059801,27.41076949167552,0.25223834809594714,0.9911252341120473,1.2413351046584655,36.75145752360685,3,0.5481147439235354,4.285025015965861,bullish,2021-09-28T13:00:00+00:00,67.31764404486266,0.09113770090294952,3.73570086483158,2021-09-28T14:00:00+00:00,med
CAMPAIGN_022,validation,AUD_USD,short,2024-01-23T14:15:00+00:00,2024-01-23T23:15:00+00:00,2024-01-23T14:00:00+00:00,14,Tue,london_ny_overlap,1.1,18.134963076199664,-0.0272373540856031,time_stop,32,-0.03556,OK,2.610895,-0.143969,True,True,True,False,False,0.0006065631318784657,24.764809299294598,0.43272765134077457,1.0221524642948139,0.5005719945899455,27.627344811007237,-3,0.28472411425253236,2.973453689947339,bearish,2024-01-23T14:00:00+00:00,42.54370650767039,0.872913708048406,0.9407900926003164,2024-01-23T14:00:00+00:00,med
CAMPAIGN_022,validation,AUD_USD,short,2024-01-24T01:30:00+00:00,2024-01-24T07:30:00+00:00,2024-01-24T01:15:00+00:00,1,Wed,asia,1.2,24.827763565626487,-1.0,hard_stop,25,-1.32957,OK,0.989899,-1.434343,True,True,False,True,True,0.00048332988061050114,18.258047509521376,0.1673983186534216,0.49655527131256694,0.18075063969228988,27.627344811007237,-3,0.28472411425253236,2.973453689947339,bearish,2024-01-23T14:00:00+00:00,47.22006058717615,0.5987144142844015,0.5448171417127405,2024-01-24T01:00:00+00:00,low
CAMPAIGN_022,validation,AUD_USD,short,2024-01-25T02:30:00+00:00,2024-01-25T09:30:00+00:00,2024-01-25T02:15:00+00:00,2,Thu,asia,1.3,25.231339872681367,-1.0,hard_stop,29,-1.318085,OK,0.472803,-1.108787,True,False,False,True,True,0.000515232249480157,37.67285093603514,0.01005444343066582,0.038817445958010156,1.2925247457317726,21.781526513116876,-3,0.151226235894886,2.068257622710727,bearish,2024-01-25T02:00:00+00:00,41.93541750038585,1.2258336288662397,1.0013991253615542,2024-01-25T02:00:00+00:00,low
CAMPAIGN_022,validation,AUD_USD,long,2024-03-11T06:30:00+00:00,2024-03-11T07:15:00+00:00,2024-03-11T06:15:00+00:00,6,Mon,asia,1.2,29.247210639207815,-1.0,hard_stop,4,-1.32897,OK,0.290323,-1.086022,True,False,False,True,True,0.00041029553717212295,23.319983899883685,0.018974905867121937,0.3168447819246623,-1.1354645919394668,25.78106429621762,3,0.38691294043671925,2.8148483658501346,bullish,2024-03-08T18:00:00+00:00,46.66103554292257,1.4823780832290376,1.0021403641466746,2024-03-11T06:00:00+00:00,low
CAMPAIGN_022,validation,AUD_USD,long,2024-03-11T08:00:00+00:00,2024-03-11T08:45:00+00:00,2024-03-11T07:45:00+00:00,8,Mon,london,1.2,25.002456806836708,-1.0,hard_stop,4,-1.3156,OK,-0.144231,-1.057692,False,False,False,True,True,0.00047995283394385084,20.04380445587735,0.6876717387114839,1.0000982722735432,-0.13203277597213203,25.78106429621762,3,0.38691294043671925,2.8148483658501346,bullish,2024-03-08T18:00:00+00:00,48.01130743172955,1.5003163112980906,1.0709105256675469,2024-03-11T07:00:00+00:00,low
CAMPAIGN_022,validation,EUR_USD,short,2024-02-15T03:30:00+00:00,2024-02-15T07:00:00+00:00,2024-02-15T03:15:00+00:00,3,Thu,asia,1.4,47.49200758272532,-1.0,hard_stop,15,-1.3785,OK,0.36,-0.906667,True,False,False,True,True,0.00029478644328971977,21.85162260201111,0.10082356198176774,0.40707435070872805,-0.9520966418715613,25.298113825764304,-3,0.24402983551516466,1.9103428524968062,bearish,2024-02-15T02:00:00+00:00,50.41173192392365,1.4144512288423832,0.7705394783876945,2024-02-15T03:00:00+00:00,low
CAMPAIGN_022,validation,EUR_USD,short,2024-02-15T09:00:00+00:00,2024-02-15T11:00:00+00:00,2024-02-15T08:45:00+00:00,9,Thu,london,1.5,35.130826644479534,-1.0,hard_stop,9,-1.350375,OK,0.046154,-1.102564,False,False,False,True,True,0.00042697543532916276,22.42803127823027,0.21111220359597166,0.7026165328895133,-0.41680158550467694,24.916382262250277,-3,0.237662817420497,1.7349960621099163,bearish,2024-02-15T06:00:00+00:00,54.46369663111946,1.8293368582448886,0.13359212695889955,2024-02-15T08:00:00+00:00,low
CAMPAIGN_022,validation,EUR_USD,long,2024-02-22T17:45:00+00:00,2024-02-23T02:15:00+00:00,2024-02-22T17:30:00+00:00,17,Thu,new_york,1.4,18.948596300433916,0.1352941176470588,time_stop,32,0.17526,OK,0.458824,-0.588235,True,False,False,True,False,0.0007388410084856474,31.105044545206468,0.05585893133367679,0.21655538629058935,-0.9446661694994174,22.633973914045313,3,0.20518176353579193,1.163116485609975,bullish,2024-02-22T14:00:00+00:00,46.76901157388566,2.1496399901723358,0.21675521483364912,2024-02-22T17:00:00+00:00,med
CAMPAIGN_022,validation,EUR_USD,long,2024-02-23T17:00:00+00:00,2024-02-26T01:00:00+00:00,2024-02-23T16:45:00+00:00,17,Fri,new_york,1.4,22.53847735167085,-1.0,hard_stop,28,-1.309,OK,0.042857,-1.128571,False,False,False,True,True,0.0006211599737442838,18.66739964688979,0.4432101624086498,0.7083521453382202,0.2815074498136997,23.45024801200391,3,0.15625312922089296,1.224104085546293,bullish,2024-02-23T14:00:00+00:00,51.153343304414655,1.3261524723951448,0.5131885273316298,2024-02-23T16:00:00+00:00,med
CAMPAIGN_022,validation,EUR_USD,long,2024-02-27T16:00:00+00:00,2024-02-28T00:15:00+00:00,2024-02-27T15:45:00+00:00,16,Tue,new_york,1.4,21.25031985985903,-0.5,time_stop,32,-0.65392,OK,0.701493,-0.58209,True,True,False,True,False,0.0006588136127986205,18.4436491934993,0.07163793894998753,1.5482375897897607,-0.37077850920133154,28.672857370927936,3,0.2432000168140828,1.9193316834528253,bullish,2024-02-27T14:00:00+00:00,49.36583825876143,1.686304291891443,0.5378267428572089,2024-02-27T15:00:00+00:00,med
CAMPAIGN_022,validation,GBP_USD,short,2024-02-06T09:00:00+00:00,2024-02-06T12:45:00+00:00,2024-02-06T08:45:00+00:00,9,Tue,london,1.5,25.206467073731382,-1.0,hard_stop,16,-1.32588,OK,1.099617,-1.045977,True,True,True,True,True,0.0005950853785309751,37.304889356440725,0.21421847344713585,1.0082586829491442,-0.16619962041650244,22.023980465036896,-3,0.39687267288461314,3.1438630929790823,bearish,2024-02-06T06:00:00+00:00,39.52627872887676,0.3843283494656992,3.6669219083070264,2024-02-06T08:00:00+00:00,low
