instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
GBP_USD,long,599,2021-10-26T12:45:00+00:00,2021-10-26T15:00:00+00:00,1.380290,1.37813,1.37813,-1.293840,-1,10,1.6,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,563,2021-11-04T12:15:00+00:00,2021-11-04T23:15:00+00:00,1.355480,1.35049,1.35779,2.809370,2.160173160173160173160173160,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,488,2021-11-10T15:15:00+00:00,2021-11-11T01:30:00+00:00,1.350130,1.34073,1.35278,4.587200,3.547169811320754716981132075,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,521,2021-11-12T16:00:00+00:00,2021-11-12T17:15:00+00:00,1.339205,1.34171,1.34171,-1.305105,-1,6,1.7,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,839,2021-11-15T08:15:00+00:00,2021-11-15T11:45:00+00:00,1.341575,1.34316,1.34316,-1.329815,-1,15,1.7,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,551,2021-11-15T17:30:00+00:00,2021-11-16T07:00:00+00:00,1.342210,1.34458,1.34458,-1.305870,-1,30,1.8,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,501,2021-11-17T09:30:00+00:00,2021-11-17T12:00:00+00:00,1.343290,1.34589,1.34589,-1.302600,-1,11,2.0,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,443,2021-11-19T12:15:00+00:00,2021-11-19T20:15:00+00:00,1.344790,1.34485,1.34769,-0.026580,-0.02068965517241379310344827586,32,1.6,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,766,2021-11-22T06:15:00+00:00,2021-11-22T14:00:00+00:00,1.343915,1.34194,1.34565,1.512850,1.138328530259365994236311239,32,2.1,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,724,2021-11-23T02:30:00+00:00,2021-11-23T07:15:00+00:00,1.339105,1.34093,1.34093,-1.321300,-1,15,1.9,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,833,2021-11-25T09:00:00+00:00,2021-11-25T17:15:00+00:00,1.333685,1.33205,1.33528,1.361955,1.025078369905956112852664577,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,814,2021-11-30T06:15:00+00:00,2021-11-30T06:30:00+00:00,1.330620,1.33225,1.33225,-1.326820,-1,2,1.8,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,584,2021-11-30T15:45:00+00:00,2021-12-01T01:30:00+00:00,1.332345,1.33026,1.33459,1.217640,0.9287305122494432071269487751,32,2.1,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,755,2021-12-01T08:15:00+00:00,2021-12-01T09:30:00+00:00,1.330455,1.33221,1.33221,-1.325025,-1,6,1.9,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,600,2021-12-02T05:45:00+00:00,2021-12-02T08:45:00+00:00,1.328490,1.33068,1.33068,-1.314000,-1,13,2.2,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,542,2021-12-02T14:00:00+00:00,2021-12-03T01:45:00+00:00,1.331055,1.3293,1.33344,0.951210,0.7358490566037735849056603774,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,538,2021-12-03T07:00:00+00:00,2021-12-03T13:30:00+00:00,1.327915,1.33033,1.33033,-1.299270,-1,27,1.9,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,458,2021-12-03T14:15:00+00:00,2021-12-05T23:30:00+00:00,1.326480,1.32406,1.32930,1.108360,0.8581560283687943262411347518,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,674,2021-12-06T13:15:00+00:00,2021-12-07T00:00:00+00:00,1.325820,1.32619,1.32774,-0.249380,-0.1927083333333333333333333333,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,524,2021-12-07T15:45:00+00:00,2021-12-08T02:30:00+00:00,1.323295,1.32575,1.32575,-1.286420,-1,27,1.5,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,576,2021-12-08T21:30:00+00:00,2021-12-09T11:30:00+00:00,1.320940,1.31896,1.32320,1.140480,0.8761061946902654867256637168,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,596,2021-12-09T15:45:00+00:00,2021-12-09T18:45:00+00:00,1.319695,1.32187,1.32187,-1.296300,-1,13,1.7,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,587,2021-12-10T15:00:00+00:00,2021-12-10T15:00:00+00:00,1.320670,1.32290,1.32290,-1.309010,-1,1,2.2,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,678,2021-12-15T14:15:00+00:00,2021-12-15T20:30:00+00:00,1.325250,1.32718,1.32718,-1.308540,-1,25,2.0,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,672,2021-12-21T14:45:00+00:00,2021-12-21T19:30:00+00:00,1.324555,1.32647,1.32647,-1.286880,-1,15,1.5,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,671,2022-01-03T09:00:00+00:00,2022-01-03T12:00:00+00:00,1.352445,1.35050,1.35050,-1.305095,-1,12,2.1,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,644,2022-01-03T17:30:00+00:00,2022-01-04T08:45:00+00:00,1.347145,1.34906,1.34514,1.233260,0.9551122194513715710723192020,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,614,2022-01-04T11:45:00+00:00,2022-01-04T12:45:00+00:00,1.349920,1.34781,1.34781,-1.295540,-1,5,2.0,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,634,2022-01-04T13:30:00+00:00,2022-01-05T05:15:00+00:00,1.349855,1.35229,1.34783,1.543790,1.202469135802469135802469136,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,617,2022-01-06T10:15:00+00:00,2022-01-06T18:00:00+00:00,1.352095,1.35296,1.35000,0.533705,0.4128878281622911694510739857,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,654,2022-01-10T07:00:00+00:00,2022-01-10T12:45:00+00:00,1.358550,1.35654,1.35654,-1.314540,-1,24,2.4,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,645,2022-01-10T16:00:00+00:00,2022-01-11T06:45:00+00:00,1.356245,1.35836,1.35424,1.364175,1.054862842892768079800498753,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,603,2022-01-11T15:15:00+00:00,2022-01-12T08:30:00+00:00,1.358840,1.36268,1.35670,2.315520,1.794392523364485981308411215,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,762,2022-01-12T10:15:00+00:00,2022-01-12T18:15:00+00:00,1.363075,1.37053,1.36135,5.680710,4.321739130434782608695652174,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,837,2022-01-14T01:45:00+00:00,2022-01-14T10:45:00+00:00,1.371940,1.37286,1.37034,0.770040,0.575,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,861,2022-01-17T02:45:00+00:00,2022-01-17T11:30:00+00:00,1.367425,1.36597,1.36587,-1.252755,-0.9356913183279742765273311897,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,615,2022-01-19T14:00:00+00:00,2022-01-20T01:00:00+00:00,1.363115,1.36291,1.36099,-0.126075,-0.09647058823529411764705882353,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
