instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
EUR_USD,short,1232,2021-10-07T01:15:00+00:00,2021-10-07T06:30:00+00:00,1.155315,1.15636,1.15636,-1.287440,-1,19,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1241,2021-10-07T09:00:00+00:00,2021-10-07T11:15:00+00:00,1.155895,1.15692,1.15692,-1.272025,-1,10,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1278,2021-10-08T07:30:00+00:00,2021-10-08T08:45:00+00:00,1.154490,1.15549,1.15549,-1.278000,-1,6,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1209,2021-10-08T11:45:00+00:00,2021-10-08T12:00:00+00:00,1.155660,1.15670,1.15670,-1.257360,-1,2,1.2,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,778,2021-10-08T13:45:00+00:00,2021-10-08T14:45:00+00:00,1.156000,1.15759,1.15759,-1.237020,-1,5,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1034,2021-10-11T12:45:00+00:00,2021-10-11T13:30:00+00:00,1.156295,1.15751,1.15751,-1.256310,-1,4,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1680,2021-10-12T07:15:00+00:00,2021-10-12T08:30:00+00:00,1.155585,1.15636,1.15636,-1.302000,-1,6,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,798,2021-10-12T15:15:00+00:00,2021-10-13T01:30:00+00:00,1.154530,1.15505,1.15606,-0.414960,-0.3398692810457516339869281046,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1749,2021-10-13T07:15:00+00:00,2021-10-13T07:30:00+00:00,1.154680,1.15542,1.15542,-1.294260,-1,2,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,892,2021-10-19T17:30:00+00:00,2021-10-20T00:00:00+00:00,1.164290,1.16292,1.16292,-1.222040,-1,18,1.2,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1339,2021-10-20T01:15:00+00:00,2021-10-20T07:00:00+00:00,1.164120,1.16318,1.16318,-1.258660,-1,24,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,968,2021-11-12T19:30:00+00:00,2021-11-15T01:45:00+00:00,1.144495,1.14577,1.14577,-1.234200,-1,17,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1467,2021-11-15T07:15:00+00:00,2021-11-15T15:00:00+00:00,1.145425,1.14431,1.14628,1.635705,1.304093567251461988304093567,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1057,2021-11-18T05:00:00+00:00,2021-11-18T07:30:00+00:00,1.132395,1.13356,1.13356,-1.231405,-1,11,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,734,2021-11-18T14:00:00+00:00,2021-11-18T15:15:00+00:00,1.133330,1.13498,1.13498,-1.211100,-1,6,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1465,2021-11-19T07:15:00+00:00,2021-11-19T15:00:00+00:00,1.135330,1.13059,1.13619,6.944100,5.511627906976744186046511628,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,551,2021-11-19T17:45:00+00:00,2021-11-22T03:45:00+00:00,1.129340,1.12717,1.13154,1.195670,0.9863636363636363636363636364,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,722,2021-11-22T12:45:00+00:00,2021-11-22T20:30:00+00:00,1.127595,1.12379,1.12929,2.747210,2.244837758112094395280235988,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,680,2021-11-23T11:00:00+00:00,2021-11-23T16:15:00+00:00,1.125315,1.12712,1.12712,-1.227400,-1,22,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,699,2021-11-23T18:00:00+00:00,2021-11-24T03:00:00+00:00,1.125265,1.12391,1.12703,0.947145,0.7677053824362606232294617564,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1020,2021-11-25T11:15:00+00:00,2021-11-25T12:30:00+00:00,1.121745,1.12297,1.12297,-1.249500,-1,6,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1045,2021-11-25T13:00:00+00:00,2021-11-25T13:15:00+00:00,1.121455,1.12265,1.12265,-1.248775,-1,2,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,965,2021-11-25T14:00:00+00:00,2021-11-26T02:15:00+00:00,1.121765,1.12151,1.12305,0.246075,0.1984435797665369649805447471,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,736,2022-01-03T13:00:00+00:00,2022-01-03T14:00:00+00:00,1.136030,1.13436,1.13436,-1.229120,-1,5,1.4,stop,next_bar_open,False,False,,False,,,False,False,
