date,currency,rate,series_id
2025-08-01 00:00:00+00:00,AUD,3.61,IR3TIB01AUM156N
2025-09-01 00:00:00+00:00,AUD,3.58,IR3TIB01AUM156N
2025-10-01 00:00:00+00:00,AUD,3.56,IR3TIB01AUM156N
2025-11-01 00:00:00+00:00,AUD,3.65,IR3TIB01AUM156N
2025-12-01 00:00:00+00:00,AUD,3.71,IR3TIB01AUM156N
2026-01-01 00:00:00+00:00,AUD,3.77,IR3TIB01AUM156N
2026-02-01 00:00:00+00:00,AUD,3.96,IR3TIB01AUM156N
2026-03-01 00:00:00+00:00,AUD,4.19,IR3TIB01AUM156N
2026-04-01 00:00:00+00:00,AUD,4.34,IR3TIB01AUM156N
1995-01-01 00:00:00+00:00,CAD,7.838,IR3TIB01CAM156N
1995-02-01 00:00:00+00:00,CAD,8.118,IR3TIB01CAM156N
1995-03-01 00:00:00+00:00,CAD,8.314782609,IR3TIB01CAM156N
1995-04-01 00:00:00+00:00,CAD,8.148421053,IR3TIB01CAM156N
1995-05-01 00:00:00+00:00,CAD,7.561363636,IR3TIB01CAM156N
1995-06-01 00:00:00+00:00,CAD,7.047727273,IR3TIB01CAM156N
1995-07-01 00:00:00+00:00,CAD,6.666,IR3TIB01CAM156N
1995-08-01 00:00:00+00:00,CAD,6.586818182,IR3TIB01CAM156N
1995-09-01 00:00:00+00:00,CAD,6.6875,IR3TIB01CAM156N
1995-10-01 00:00:00+00:00,CAD,6.697619048,IR3TIB01CAM156N
1995-11-01 00:00:00+00:00,CAD,6.008095238,IR3TIB01CAM156N
1995-12-01 00:00:00+00:00,CAD,5.895263158,IR3TIB01CAM156N
1996-01-01 00:00:00+00:00,CAD,5.546818182,IR3TIB01CAM156N
1996-02-01 00:00:00+00:00,CAD,5.222857143,IR3TIB01CAM156N
1996-03-01 00:00:00+00:00,CAD,5.214761905,IR3TIB01CAM156N
1996-04-01 00:00:00+00:00,CAD,5.008571429,IR3TIB01CAM156N
1996-05-01 00:00:00+00:00,CAD,4.809090909,IR3TIB01CAM156N
1996-06-01 00:00:00+00:00,CAD,4.849,IR3TIB01CAM156N
1996-07-01 00:00:00+00:00,CAD,4.732727273,IR3TIB01CAM156N
1996-08-01 00:00:00+00:00,CAD,4.267619048,IR3TIB01CAM156N
1996-09-01 00:00:00+00:00,CAD,4.0785,IR3TIB01CAM156N
1996-10-01 00:00:00+00:00,CAD,3.516818182,IR3TIB01CAM156N
1996-11-01 00:00:00+00:00,CAD,3.0195,IR3TIB01CAM156N
1996-12-01 00:00:00+00:00,CAD,3.1225,IR3TIB01CAM156N
1997-01-01 00:00:00+00:00,CAD,3.152727273,IR3TIB01CAM156N
1997-02-01 00:00:00+00:00,CAD,3.116,IR3TIB01CAM156N
1997-03-01 00:00:00+00:00,CAD,3.2175,IR3TIB01CAM156N
1997-04-01 00:00:00+00:00,CAD,3.460454545,IR3TIB01CAM156N
1997-05-01 00:00:00+00:00,CAD,3.321904762,IR3TIB01CAM156N
1997-06-01 00:00:00+00:00,CAD,3.265238095,IR3TIB01CAM156N
1997-07-01 00:00:00+00:00,CAD,3.531818182,IR3TIB01CAM156N
1997-08-01 00:00:00+00:00,CAD,3.638,IR3TIB01CAM156N
1997-09-01 00:00:00+00:00,CAD,3.626666667,IR3TIB01CAM156N
1997-10-01 00:00:00+00:00,CAD,3.799545455,IR3TIB01CAM156N
1997-11-01 00:00:00+00:00,CAD,3.994736842,IR3TIB01CAM156N
1997-12-01 00:00:00+00:00,CAD,4.567142857,IR3TIB01CAM156N
1998-01-01 00:00:00+00:00,CAD,4.651904762,IR3TIB01CAM156N
1998-02-01 00:00:00+00:00,CAD,4.9775,IR3TIB01CAM156N
1998-03-01 00:00:00+00:00,CAD,4.874090909,IR3TIB01CAM156N
1998-04-01 00:00:00+00:00,CAD,4.898095238,IR3TIB01CAM156N
1998-05-01 00:00:00+00:00,CAD,5.02,IR3TIB01CAM156N
1998-06-01 00:00:00+00:00,CAD,5.016818182,IR3TIB01CAM156N
1998-07-01 00:00:00+00:00,CAD,5.051363636,IR3TIB01CAM156N
1998-08-01 00:00:00+00:00,CAD,5.3055,IR3TIB01CAM156N
1998-09-01 00:00:00+00:00,CAD,5.60047619,IR3TIB01CAM156N
1998-10-01 00:00:00+00:00,CAD,5.275238095,IR3TIB01CAM156N
1998-11-01 00:00:00+00:00,CAD,5.147,IR3TIB01CAM156N
1998-12-01 00:00:00+00:00,CAD,5.002857143,IR3TIB01CAM156N
1999-01-01 00:00:00+00:00,CAD,5.0045,IR3TIB01CAM156N
1999-02-01 00:00:00+00:00,CAD,5.0335,IR3TIB01CAM156N
1999-03-01 00:00:00+00:00,CAD,5.057391304,IR3TIB01CAM156N
1999-04-01 00:00:00+00:00,CAD,4.716666667,IR3TIB01CAM156N
1999-05-01 00:00:00+00:00,CAD,4.6155,IR3TIB01CAM156N
1999-06-01 00:00:00+00:00,CAD,4.815454545,IR3TIB01CAM156N
1999-07-01 00:00:00+00:00,CAD,4.792857143,IR3TIB01CAM156N
1999-08-01 00:00:00+00:00,CAD,4.924761905,IR3TIB01CAM156N
1999-09-01 00:00:00+00:00,CAD,4.83047619,IR3TIB01CAM156N
1999-10-01 00:00:00+00:00,CAD,5.014,IR3TIB01CAM156N
1999-11-01 00:00:00+00:00,CAD,5.040952381,IR3TIB01CAM156N
1999-12-01 00:00:00+00:00,CAD,5.135238095,IR3TIB01CAM156N
2000-01-01 00:00:00+00:00,CAD,5.025,IR3TIB01CAM156N
2000-02-01 00:00:00+00:00,CAD,5.0325,IR3TIB01CAM156N
2000-03-01 00:00:00+00:00,CAD,5.108,IR3TIB01CAM156N
2000-04-01 00:00:00+00:00,CAD,5.35,IR3TIB01CAM156N
2000-05-01 00:00:00+00:00,CAD,5.664,IR3TIB01CAM156N
2000-06-01 00:00:00+00:00,CAD,5.5525,IR3TIB01CAM156N
2000-07-01 00:00:00+00:00,CAD,5.6,IR3TIB01CAM156N
2000-08-01 00:00:00+00:00,CAD,5.618,IR3TIB01CAM156N
2000-09-01 00:00:00+00:00,CAD,5.5725,IR3TIB01CAM156N
2000-10-01 00:00:00+00:00,CAD,5.5975,IR3TIB01CAM156N
2000-11-01 00:00:00+00:00,CAD,5.668,IR3TIB01CAM156N
2000-12-01 00:00:00+00:00,CAD,5.52,IR3TIB01CAM156N
2001-01-01 00:00:00+00:00,CAD,5.236,IR3TIB01CAM156N
2001-02-01 00:00:00+00:00,CAD,5.0475,IR3TIB01CAM156N
2001-03-01 00:00:00+00:00,CAD,4.595,IR3TIB01CAM156N
2001-04-01 00:00:00+00:00,CAD,4.5025,IR3TIB01CAM156N
2001-05-01 00:00:00+00:00,CAD,4.34,IR3TIB01CAM156N
2001-06-01 00:00:00+00:00,CAD,4.26,IR3TIB01CAM156N
2001-07-01 00:00:00+00:00,CAD,4.18,IR3TIB01CAM156N
2001-08-01 00:00:00+00:00,CAD,3.936,IR3TIB01CAM156N
2001-09-01 00:00:00+00:00,CAD,3.3325,IR3TIB01CAM156N
2001-10-01 00:00:00+00:00,CAD,2.728,IR3TIB01CAM156N
2001-11-01 00:00:00+00:00,CAD,2.1525,IR3TIB01CAM156N
2001-12-01 00:00:00+00:00,CAD,2.0,IR3TIB01CAM156N
2002-01-01 00:00:00+00:00,CAD,1.914,IR3TIB01CAM156N
2002-02-01 00:00:00+00:00,CAD,2.015,IR3TIB01CAM156N
2002-03-01 00:00:00+00:00,CAD,2.155,IR3TIB01CAM156N
2002-04-01 00:00:00+00:00,CAD,2.325,IR3TIB01CAM156N
2002-05-01 00:00:00+00:00,CAD,2.514,IR3TIB01CAM156N
2002-06-01 00:00:00+00:00,CAD,2.69,IR3TIB01CAM156N
2002-07-01 00:00:00+00:00,CAD,2.782,IR3TIB01CAM156N
2002-08-01 00:00:00+00:00,CAD,2.83,IR3TIB01CAM156N
2002-09-01 00:00:00+00:00,CAD,2.805,IR3TIB01CAM156N
2002-10-01 00:00:00+00:00,CAD,2.768,IR3TIB01CAM156N
2002-11-01 00:00:00+00:00,CAD,2.7,IR3TIB01CAM156N
2002-12-01 00:00:00+00:00,CAD,2.6775,IR3TIB01CAM156N
2003-01-01 00:00:00+00:00,CAD,2.716,IR3TIB01CAM156N
2003-02-01 00:00:00+00:00,CAD,2.8125,IR3TIB01CAM156N
2003-03-01 00:00:00+00:00,CAD,3.0375,IR3TIB01CAM156N
2003-04-01 00:00:00+00:00,CAD,3.196,IR3TIB01CAM156N
2003-05-01 00:00:00+00:00,CAD,3.1775,IR3TIB01CAM156N
2003-06-01 00:00:00+00:00,CAD,3.0975,IR3TIB01CAM156N
2003-07-01 00:00:00+00:00,CAD,2.912,IR3TIB01CAM156N
2003-08-01 00:00:00+00:00,CAD,2.7775,IR3TIB01CAM156N
2003-09-01 00:00:00+00:00,CAD,2.6325,IR3TIB01CAM156N
2003-10-01 00:00:00+00:00,CAD,2.618,IR3TIB01CAM156N
2003-11-01 00:00:00+00:00,CAD,2.7,IR3TIB01CAM156N
2003-12-01 00:00:00+00:00,CAD,2.624,IR3TIB01CAM156N
2004-01-01 00:00:00+00:00,CAD,2.3725,IR3TIB01CAM156N
2004-02-01 00:00:00+00:00,CAD,2.195,IR3TIB01CAM156N
2004-03-01 00:00:00+00:00,CAD,2.038,IR3TIB01CAM156N
2004-04-01 00:00:00+00:00,CAD,1.9625,IR3TIB01CAM156N
2004-05-01 00:00:00+00:00,CAD,1.97,IR3TIB01CAM156N
2004-06-01 00:00:00+00:00,CAD,2.008,IR3TIB01CAM156N
2004-07-01 00:00:00+00:00,CAD,2.035,IR3TIB01CAM156N
2004-08-01 00:00:00+00:00,CAD,2.0625,IR3TIB01CAM156N
2004-09-01 00:00:00+00:00,CAD,2.346,IR3TIB01CAM156N
2004-10-01 00:00:00+00:00,CAD,2.5325,IR3TIB01CAM156N
2004-11-01 00:00:00+00:00,CAD,2.64,IR3TIB01CAM156N
2004-12-01 00:00:00+00:00,CAD,2.466,IR3TIB01CAM156N
2005-01-01 00:00:00+00:00,CAD,2.455,IR3TIB01CAM156N
2005-02-01 00:00:00+00:00,CAD,2.445,IR3TIB01CAM156N
2005-03-01 00:00:00+00:00,CAD,2.498,IR3TIB01CAM156N
2005-04-01 00:00:00+00:00,CAD,2.47,IR3TIB01CAM156N
2005-05-01 00:00:00+00:00,CAD,2.46,IR3TIB01CAM156N
2005-06-01 00:00:00+00:00,CAD,2.448,IR3TIB01CAM156N
2005-07-01 00:00:00+00:00,CAD,2.555,IR3TIB01CAM156N
2005-08-01 00:00:00+00:00,CAD,2.68,IR3TIB01CAM156N
2005-09-01 00:00:00+00:00,CAD,2.795,IR3TIB01CAM156N
2005-10-01 00:00:00+00:00,CAD,2.98,IR3TIB01CAM156N
2005-11-01 00:00:00+00:00,CAD,3.206,IR3TIB01CAM156N
2005-12-01 00:00:00+00:00,CAD,3.35,IR3TIB01CAM156N
2006-01-01 00:00:00+00:00,CAD,3.42,IR3TIB01CAM156N
2006-02-01 00:00:00+00:00,CAD,3.63,IR3TIB01CAM156N
2006-03-01 00:00:00+00:00,CAD,3.76,IR3TIB01CAM156N
2006-04-01 00:00:00+00:00,CAD,3.96,IR3TIB01CAM156N
2006-05-01 00:00:00+00:00,CAD,4.126,IR3TIB01CAM156N
2006-06-01 00:00:00+00:00,CAD,4.24,IR3TIB01CAM156N
2006-07-01 00:00:00+00:00,CAD,4.2,IR3TIB01CAM156N
2006-08-01 00:00:00+00:00,CAD,4.132,IR3TIB01CAM156N
2006-09-01 00:00:00+00:00,CAD,4.15,IR3TIB01CAM156N
2006-10-01 00:00:00+00:00,CAD,4.1575,IR3TIB01CAM156N
2006-11-01 00:00:00+00:00,CAD,4.178,IR3TIB01CAM156N
2006-12-01 00:00:00+00:00,CAD,4.16,IR3TIB01CAM156N
2007-01-01 00:00:00+00:00,CAD,4.156,IR3TIB01CAM156N
2007-02-01 00:00:00+00:00,CAD,4.18,IR3TIB01CAM156N
2007-03-01 00:00:00+00:00,CAD,4.1675,IR3TIB01CAM156N
2007-04-01 00:00:00+00:00,CAD,4.1625,IR3TIB01CAM156N
2007-05-01 00:00:00+00:00,CAD,4.19,IR3TIB01CAM156N
2007-06-01 00:00:00+00:00,CAD,4.36,IR3TIB01CAM156N
2007-07-01 00:00:00+00:00,CAD,4.4975,IR3TIB01CAM156N
2007-08-01 00:00:00+00:00,CAD,4.262,IR3TIB01CAM156N
2007-09-01 00:00:00+00:00,CAD,3.9975,IR3TIB01CAM156N
2007-10-01 00:00:00+00:00,CAD,3.936,IR3TIB01CAM156N
2007-11-01 00:00:00+00:00,CAD,3.9625,IR3TIB01CAM156N
2007-12-01 00:00:00+00:00,CAD,3.8325,IR3TIB01CAM156N
2008-01-01 00:00:00+00:00,CAD,3.582,IR3TIB01CAM156N
2008-02-01 00:00:00+00:00,CAD,3.265,IR3TIB01CAM156N
2008-03-01 00:00:00+00:00,CAD,2.185,IR3TIB01CAM156N
2008-04-01 00:00:00+00:00,CAD,2.404,IR3TIB01CAM156N
2008-05-01 00:00:00+00:00,CAD,2.65,IR3TIB01CAM156N
2008-06-01 00:00:00+00:00,CAD,2.6125,IR3TIB01CAM156N
2008-07-01 00:00:00+00:00,CAD,2.368,IR3TIB01CAM156N
2008-08-01 00:00:00+00:00,CAD,2.47,IR3TIB01CAM156N
2008-09-01 00:00:00+00:00,CAD,2.1175,IR3TIB01CAM156N
2008-10-01 00:00:00+00:00,CAD,1.556,IR3TIB01CAM156N
2008-11-01 00:00:00+00:00,CAD,1.7825,IR3TIB01CAM156N
2008-12-01 00:00:00+00:00,CAD,1.05,IR3TIB01CAM156N
2009-01-01 00:00:00+00:00,CAD,0.8025,IR3TIB01CAM156N
2009-02-01 00:00:00+00:00,CAD,0.7275,IR3TIB01CAM156N
2009-03-01 00:00:00+00:00,CAD,0.4075,IR3TIB01CAM156N
2009-04-01 00:00:00+00:00,CAD,0.324,IR3TIB01CAM156N
2009-05-01 00:00:00+00:00,CAD,0.18,IR3TIB01CAM156N
2009-06-01 00:00:00+00:00,CAD,0.225,IR3TIB01CAM156N
2009-07-01 00:00:00+00:00,CAD,0.234,IR3TIB01CAM156N
2009-08-01 00:00:00+00:00,CAD,0.23,IR3TIB01CAM156N
2009-09-01 00:00:00+00:00,CAD,0.22,IR3TIB01CAM156N
2009-10-01 00:00:00+00:00,CAD,0.215,IR3TIB01CAM156N
2009-11-01 00:00:00+00:00,CAD,0.215,IR3TIB01CAM156N
2009-12-01 00:00:00+00:00,CAD,0.198,IR3TIB01CAM156N
2010-01-01 00:00:00+00:00,CAD,0.1725,IR3TIB01CAM156N
2010-02-01 00:00:00+00:00,CAD,0.165,IR3TIB01CAM156N
2010-03-01 00:00:00+00:00,CAD,0.228,IR3TIB01CAM156N
2010-04-01 00:00:00+00:00,CAD,0.3375,IR3TIB01CAM156N
2010-05-01 00:00:00+00:00,CAD,0.39,IR3TIB01CAM156N
2010-06-01 00:00:00+00:00,CAD,0.522,IR3TIB01CAM156N
2010-07-01 00:00:00+00:00,CAD,0.575,IR3TIB01CAM156N
2010-08-01 00:00:00+00:00,CAD,0.66,IR3TIB01CAM156N
2010-09-01 00:00:00+00:00,CAD,0.85,IR3TIB01CAM156N
2010-10-01 00:00:00+00:00,CAD,0.895,IR3TIB01CAM156N
2010-11-01 00:00:00+00:00,CAD,0.9525,IR3TIB01CAM156N
2010-12-01 00:00:00+00:00,CAD,0.994,IR3TIB01CAM156N
2011-01-01 00:00:00+00:00,CAD,0.9625,IR3TIB01CAM156N
2011-02-01 00:00:00+00:00,CAD,0.9525,IR3TIB01CAM156N
2011-03-01 00:00:00+00:00,CAD,0.926,IR3TIB01CAM156N
2011-04-01 00:00:00+00:00,CAD,0.965,IR3TIB01CAM156N
2011-05-01 00:00:00+00:00,CAD,0.9625,IR3TIB01CAM156N
2011-06-01 00:00:00+00:00,CAD,0.928,IR3TIB01CAM156N
2011-07-01 00:00:00+00:00,CAD,0.9225,IR3TIB01CAM156N
2011-08-01 00:00:00+00:00,CAD,0.874,IR3TIB01CAM156N
2011-09-01 00:00:00+00:00,CAD,0.8725,IR3TIB01CAM156N
2011-10-01 00:00:00+00:00,CAD,0.8625,IR3TIB01CAM156N
2011-11-01 00:00:00+00:00,CAD,0.882,IR3TIB01CAM156N
2011-12-01 00:00:00+00:00,CAD,0.83,IR3TIB01CAM156N
2012-01-01 00:00:00+00:00,CAD,0.825,IR3TIB01CAM156N
2012-02-01 00:00:00+00:00,CAD,0.918,IR3TIB01CAM156N
2012-03-01 00:00:00+00:00,CAD,0.915,IR3TIB01CAM156N
2012-04-01 00:00:00+00:00,CAD,0.9825,IR3TIB01CAM156N
2012-05-01 00:00:00+00:00,CAD,0.988,IR3TIB01CAM156N
2012-06-01 00:00:00+00:00,CAD,0.8825,IR3TIB01CAM156N
2012-07-01 00:00:00+00:00,CAD,0.8875,IR3TIB01CAM156N
2012-08-01 00:00:00+00:00,CAD,1.002,IR3TIB01CAM156N
2012-09-01 00:00:00+00:00,CAD,1.0075,IR3TIB01CAM156N
2012-10-01 00:00:00+00:00,CAD,0.976,IR3TIB01CAM156N
2012-11-01 00:00:00+00:00,CAD,0.97,IR3TIB01CAM156N
2012-12-01 00:00:00+00:00,CAD,0.945,IR3TIB01CAM156N
2013-01-01 00:00:00+00:00,CAD,0.92,IR3TIB01CAM156N
2013-02-01 00:00:00+00:00,CAD,0.9475,IR3TIB01CAM156N
2013-03-01 00:00:00+00:00,CAD,0.9625,IR3TIB01CAM156N
2013-04-01 00:00:00+00:00,CAD,0.9825,IR3TIB01CAM156N
2013-05-01 00:00:00+00:00,CAD,0.998,IR3TIB01CAM156N
2013-06-01 00:00:00+00:00,CAD,1.025,IR3TIB01CAM156N
2013-07-01 00:00:00+00:00,CAD,1.012,IR3TIB01CAM156N
2013-08-01 00:00:00+00:00,CAD,0.9925,IR3TIB01CAM156N
2013-09-01 00:00:00+00:00,CAD,0.9875,IR3TIB01CAM156N
2013-10-01 00:00:00+00:00,CAD,0.924,IR3TIB01CAM156N
2013-11-01 00:00:00+00:00,CAD,0.925,IR3TIB01CAM156N
2013-12-01 00:00:00+00:00,CAD,0.9175,IR3TIB01CAM156N
2014-01-01 00:00:00+00:00,CAD,0.894,IR3TIB01CAM156N
2014-02-01 00:00:00+00:00,CAD,0.87,IR3TIB01CAM156N
2014-03-01 00:00:00+00:00,CAD,0.8425,IR3TIB01CAM156N
2014-04-01 00:00:00+00:00,CAD,0.926,IR3TIB01CAM156N
2014-05-01 00:00:00+00:00,CAD,0.925,IR3TIB01CAM156N
2014-06-01 00:00:00+00:00,CAD,0.935,IR3TIB01CAM156N
2014-07-01 00:00:00+00:00,CAD,0.948,IR3TIB01CAM156N
2014-08-01 00:00:00+00:00,CAD,0.95,IR3TIB01CAM156N
2014-09-01 00:00:00+00:00,CAD,0.9275,IR3TIB01CAM156N
2014-10-01 00:00:00+00:00,CAD,0.894,IR3TIB01CAM156N
2014-11-01 00:00:00+00:00,CAD,0.9025,IR3TIB01CAM156N
2014-12-01 00:00:00+00:00,CAD,0.902,IR3TIB01CAM156N
2015-01-01 00:00:00+00:00,CAD,0.765,IR3TIB01CAM156N
2015-02-01 00:00:00+00:00,CAD,0.5325,IR3TIB01CAM156N
2015-03-01 00:00:00+00:00,CAD,0.5525,IR3TIB01CAM156N
2015-04-01 00:00:00+00:00,CAD,0.618,IR3TIB01CAM156N
2015-05-01 00:00:00+00:00,CAD,0.6575,IR3TIB01CAM156N
2015-06-01 00:00:00+00:00,CAD,0.61,IR3TIB01CAM156N
2015-07-01 00:00:00+00:00,CAD,0.47,IR3TIB01CAM156N
2015-08-01 00:00:00+00:00,CAD,0.385,IR3TIB01CAM156N
2015-09-01 00:00:00+00:00,CAD,0.4,IR3TIB01CAM156N
2015-10-01 00:00:00+00:00,CAD,0.4025,IR3TIB01CAM156N
2015-11-01 00:00:00+00:00,CAD,0.4525,IR3TIB01CAM156N
2015-12-01 00:00:00+00:00,CAD,0.484,IR3TIB01CAM156N
2016-01-01 00:00:00+00:00,CAD,0.435,IR3TIB01CAM156N
2016-02-01 00:00:00+00:00,CAD,0.4575,IR3TIB01CAM156N
2016-03-01 00:00:00+00:00,CAD,0.46,IR3TIB01CAM156N
2016-04-01 00:00:00+00:00,CAD,0.5125,IR3TIB01CAM156N
2016-05-01 00:00:00+00:00,CAD,0.5075,IR3TIB01CAM156N
2016-06-01 00:00:00+00:00,CAD,0.51,IR3TIB01CAM156N
2016-07-01 00:00:00+00:00,CAD,0.5,IR3TIB01CAM156N
2016-08-01 00:00:00+00:00,CAD,0.506,IR3TIB01CAM156N
2016-09-01 00:00:00+00:00,CAD,0.505,IR3TIB01CAM156N
2016-10-01 00:00:00+00:00,CAD,0.4875,IR3TIB01CAM156N
2016-11-01 00:00:00+00:00,CAD,0.48,IR3TIB01CAM156N
2016-12-01 00:00:00+00:00,CAD,0.4775,IR3TIB01CAM156N
2017-01-01 00:00:00+00:00,CAD,0.45,IR3TIB01CAM156N
2017-02-01 00:00:00+00:00,CAD,0.465,IR3TIB01CAM156N
2017-03-01 00:00:00+00:00,CAD,0.498,IR3TIB01CAM156N
2017-04-01 00:00:00+00:00,CAD,0.535,IR3TIB01CAM156N
2017-05-01 00:00:00+00:00,CAD,0.512,IR3TIB01CAM156N
2017-06-01 00:00:00+00:00,CAD,0.565,IR3TIB01CAM156N
2017-07-01 00:00:00+00:00,CAD,0.73,IR3TIB01CAM156N
2017-08-01 00:00:00+00:00,CAD,0.722,IR3TIB01CAM156N
2017-09-01 00:00:00+00:00,CAD,0.98,IR3TIB01CAM156N
2017-10-01 00:00:00+00:00,CAD,0.96,IR3TIB01CAM156N
2017-11-01 00:00:00+00:00,CAD,0.88,IR3TIB01CAM156N
2017-12-01 00:00:00+00:00,CAD,0.96,IR3TIB01CAM156N
2018-01-01 00:00:00+00:00,CAD,1.164,IR3TIB01CAM156N
2018-02-01 00:00:00+00:00,CAD,1.1625,IR3TIB01CAM156N
2018-03-01 00:00:00+00:00,CAD,1.095,IR3TIB01CAM156N
2018-04-01 00:00:00+00:00,CAD,1.165,IR3TIB01CAM156N
2018-05-01 00:00:00+00:00,CAD,1.246,IR3TIB01CAM156N
2018-06-01 00:00:00+00:00,CAD,1.2375,IR3TIB01CAM156N
2018-07-01 00:00:00+00:00,CAD,1.375,IR3TIB01CAM156N
2018-08-01 00:00:00+00:00,CAD,1.488,IR3TIB01CAM156N
2018-09-01 00:00:00+00:00,CAD,1.5175,IR3TIB01CAM156N
2018-10-01 00:00:00+00:00,CAD,1.66,IR3TIB01CAM156N
2018-11-01 00:00:00+00:00,CAD,1.7125,IR3TIB01CAM156N
2018-12-01 00:00:00+00:00,CAD,1.66,IR3TIB01CAM156N
2019-01-01 00:00:00+00:00,CAD,1.634,IR3TIB01CAM156N
2019-02-01 00:00:00+00:00,CAD,1.665,IR3TIB01CAM156N
2019-03-01 00:00:00+00:00,CAD,1.66,IR3TIB01CAM156N
2019-04-01 00:00:00+00:00,CAD,1.675,IR3TIB01CAM156N
2019-05-01 00:00:00+00:00,CAD,1.678,IR3TIB01CAM156N
2019-06-01 00:00:00+00:00,CAD,1.665,IR3TIB01CAM156N
2019-07-01 00:00:00+00:00,CAD,1.654,IR3TIB01CAM156N
2019-08-01 00:00:00+00:00,CAD,1.635,IR3TIB01CAM156N
2019-09-01 00:00:00+00:00,CAD,1.6275,IR3TIB01CAM156N
2019-10-01 00:00:00+00:00,CAD,1.654,IR3TIB01CAM156N
2019-11-01 00:00:00+00:00,CAD,1.6625,IR3TIB01CAM156N
2019-12-01 00:00:00+00:00,CAD,1.6575,IR3TIB01CAM156N
2020-01-01 00:00:00+00:00,CAD,1.646,IR3TIB01CAM156N
2020-02-01 00:00:00+00:00,CAD,1.6325,IR3TIB01CAM156N
2020-03-01 00:00:00+00:00,CAD,0.6725,IR3TIB01CAM156N
2020-04-01 00:00:00+00:00,CAD,0.246,IR3TIB01CAM156N
2020-05-01 00:00:00+00:00,CAD,0.235,IR3TIB01CAM156N
2020-06-01 00:00:00+00:00,CAD,0.1925,IR3TIB01CAM156N
2020-07-01 00:00:00+00:00,CAD,0.18,IR3TIB01CAM156N
2020-08-01 00:00:00+00:00,CAD,0.1575,IR3TIB01CAM156N
2020-09-01 00:00:00+00:00,CAD,0.142,IR3TIB01CAM156N
2020-10-01 00:00:00+00:00,CAD,0.1,IR3TIB01CAM156N
2020-11-01 00:00:00+00:00,CAD,0.1075,IR3TIB01CAM156N
2020-12-01 00:00:00+00:00,CAD,0.106,IR3TIB01CAM156N
2021-01-01 00:00:00+00:00,CAD,0.0575,IR3TIB01CAM156N
2021-02-01 00:00:00+00:00,CAD,0.0825,IR3TIB01CAM156N
2021-03-01 00:00:00+00:00,CAD,0.106,IR3TIB01CAM156N
2021-04-01 00:00:00+00:00,CAD,0.0925,IR3TIB01CAM156N
2021-05-01 00:00:00+00:00,CAD,0.0975,IR3TIB01CAM156N
2021-06-01 00:00:00+00:00,CAD,0.128,IR3TIB01CAM156N
2021-07-01 00:00:00+00:00,CAD,0.1675,IR3TIB01CAM156N
2021-08-01 00:00:00+00:00,CAD,0.1775,IR3TIB01CAM156N
2021-09-01 00:00:00+00:00,CAD,0.132,IR3TIB01CAM156N
2021-10-01 00:00:00+00:00,CAD,0.12,IR3TIB01CAM156N
2021-11-01 00:00:00+00:00,CAD,0.1175,IR3TIB01CAM156N
2021-12-01 00:00:00+00:00,CAD,0.078,IR3TIB01CAM156N
2022-01-01 00:00:00+00:00,CAD,0.305,IR3TIB01CAM156N
2022-02-01 00:00:00+00:00,CAD,0.325,IR3TIB01CAM156N
2022-03-01 00:00:00+00:00,CAD,0.566,IR3TIB01CAM156N
2022-04-01 00:00:00+00:00,CAD,1.0475,IR3TIB01CAM156N
2022-05-01 00:00:00+00:00,CAD,1.3675,IR3TIB01CAM156N
2022-06-01 00:00:00+00:00,CAD,1.834,IR3TIB01CAM156N
2022-07-01 00:00:00+00:00,CAD,2.445,IR3TIB01CAM156N
2022-08-01 00:00:00+00:00,CAD,2.908,IR3TIB01CAM156N
2022-09-01 00:00:00+00:00,CAD,3.42,IR3TIB01CAM156N
2022-10-01 00:00:00+00:00,CAD,3.76,IR3TIB01CAM156N
2022-11-01 00:00:00+00:00,CAD,3.988,IR3TIB01CAM156N
2022-12-01 00:00:00+00:00,CAD,4.1675,IR3TIB01CAM156N
2023-01-01 00:00:00+00:00,CAD,4.325,IR3TIB01CAM156N
2023-02-01 00:00:00+00:00,CAD,4.45,IR3TIB01CAM156N
2023-03-01 00:00:00+00:00,CAD,4.388,IR3TIB01CAM156N
2023-04-01 00:00:00+00:00,CAD,4.3675,IR3TIB01CAM156N
2023-05-01 00:00:00+00:00,CAD,4.478,IR3TIB01CAM156N
2023-06-01 00:00:00+00:00,CAD,4.8325,IR3TIB01CAM156N
2023-07-01 00:00:00+00:00,CAD,4.935,IR3TIB01CAM156N
2023-08-01 00:00:00+00:00,CAD,5.054,IR3TIB01CAM156N
2023-09-01 00:00:00+00:00,CAD,5.0375,IR3TIB01CAM156N
2023-10-01 00:00:00+00:00,CAD,5.08,IR3TIB01CAM156N
2023-11-01 00:00:00+00:00,CAD,4.996,IR3TIB01CAM156N
2023-12-01 00:00:00+00:00,CAD,4.9475,IR3TIB01CAM156N
2024-01-01 00:00:00+00:00,CAD,4.948,IR3TIB01CAM156N
2024-02-01 00:00:00+00:00,CAD,4.935,IR3TIB01CAM156N
2024-03-01 00:00:00+00:00,CAD,4.905,IR3TIB01CAM156N
2024-04-01 00:00:00+00:00,CAD,4.925,IR3TIB01CAM156N
2024-05-01 00:00:00+00:00,CAD,4.868,IR3TIB01CAM156N
2024-06-01 00:00:00+00:00,CAD,4.6475,IR3TIB01CAM156N
