condition,horizon_min,currency,year,session,fwd_bp
strongest,240,GBP,2022,asia,0.8330397766065367
strongest,240,GBP,2022,asia,-8.646136100871615
strongest,240,GBP,2022,london,-19.437694514610193
strongest,240,USD,2022,london,9.775493626209553
strongest,240,USD,2022,london,-24.598617665052558
strongest,240,USD,2022,london,-16.76210405054168
strongest,240,JPY,2022,london,7.215786745504715
strongest,240,JPY,2022,overlap,1.8133093155281443
strongest,240,EUR,2022,overlap,15.968488111752777
strongest,240,EUR,2022,overlap,-3.695533432312992
strongest,240,EUR,2022,overlap,2.1085976945722784
strongest,240,EUR,2022,new_york,-6.3896378373407
strongest,240,USD,2022,new_york,-30.84323749111384
strongest,240,AUD,2022,new_york,16.85693055170523
strongest,240,NZD,2022,new_york,5.455051351408446
strongest,240,NZD,2022,late,2.441932683279191
strongest,240,AUD,2022,late,-1.1261848706367594
strongest,240,AUD,2022,asia,4.1627728671911335
strongest,240,GBP,2022,asia,-4.834388203089901
strongest,240,GBP,2022,asia,-17.652498020632734
strongest,240,NZD,2022,asia,-9.608263391718275
strongest,240,NZD,2022,asia,-17.923771632541996
strongest,240,NZD,2022,asia,-50.46405897923378
strongest,240,NZD,2022,asia,-66.9172168396237
strongest,240,USD,2022,london,9.984349170314433
strongest,240,GBP,2022,london,8.035692591432664
strongest,240,GBP,2022,london,49.329294636923926
strongest,240,GBP,2022,london,61.95634298446828
strongest,240,GBP,2022,london,79.05323032431299
strongest,240,JPY,2022,overlap,-26.834145031182643
strongest,240,NZD,2022,overlap,24.093997629948127
strongest,240,NZD,2022,overlap,21.669765667784446
strongest,240,NZD,2022,overlap,-17.732048786291976
strongest,240,GBP,2022,new_york,-5.145804398261067
strongest,240,GBP,2022,new_york,-16.470959280059372
strongest,240,NZD,2022,new_york,-28.539504677631555
strongest,240,USD,2022,new_york,21.279106338276677
strongest,240,CHF,2022,late,5.283669549750597
strongest,240,CHF,2022,late,3.5768720408478614
strongest,240,USD,2022,asia,-1.6098560113886329
strongest,240,USD,2022,asia,-15.913300471801506
strongest,240,USD,2022,asia,-22.350559560790906
strongest,240,AUD,2022,asia,41.00175710444409
strongest,240,AUD,2022,asia,63.6791359738309
strongest,240,AUD,2022,asia,83.06256536795064
strongest,240,AUD,2022,asia,52.57949268397288
strongest,240,AUD,2022,london,37.433279646972295
strongest,240,AUD,2022,london,7.718522900999059
strongest,240,AUD,2022,london,-30.402240871980624
strongest,240,GBP,2022,london,-14.848181930577908
strongest,240,GBP,2022,london,1.7906709111481511
strongest,240,AUD,2022,overlap,0.6498201523186253
strongest,240,USD,2022,overlap,-45.775204756894894
strongest,240,JPY,2022,overlap,-17.54961403535482
strongest,240,NZD,2022,overlap,-5.990855083692903
strongest,240,NZD,2022,new_york,-1.2708959381413365
strongest,240,NZD,2022,new_york,-10.416067243053106
strongest,240,CAD,2022,new_york,-0.6639689855147957
strongest,240,EUR,2022,new_york,-2.145576961321005
strongest,240,EUR,2022,new_york,-10.458349434558922
strongest,240,JPY,2022,late,2.546145824435797
strongest,240,JPY,2022,late,-2.6401785004814826
strongest,240,NZD,2022,asia,7.569437062913131
strongest,240,JPY,2022,asia,43.97356850173395
strongest,240,USD,2022,asia,-10.656831086971463
strongest,240,AUD,2022,asia,-33.73070906914632
strongest,240,AUD,2022,asia,-42.777938923690414
strongest,240,JPY,2022,asia,-29.217251451783
strongest,240,JPY,2022,asia,-8.714686422663931
strongest,240,JPY,2022,london,-22.74205016917108
strongest,240,JPY,2022,london,-25.60947635668498
strongest,240,USD,2022,london,-9.157603858381824
strongest,240,USD,2022,london,-40.81585363771678
strongest,240,USD,2022,london,-34.24307542919891
strongest,240,USD,2022,overlap,-20.005390618523798
strongest,240,CAD,2022,overlap,13.439174996693891
strongest,240,CAD,2022,overlap,-31.997189675806446
strongest,240,NZD,2022,overlap,-21.31960083093576
strongest,240,CAD,2022,new_york,-15.930851686941082
strongest,240,NZD,2022,new_york,-39.126340101571785
strongest,240,USD,2022,new_york,5.3753644120979605
strongest,240,USD,2022,new_york,14.26639409538133
strongest,240,USD,2022,new_york,-14.561387179287122
strongest,240,USD,2022,late,-14.351709240774113
strongest,240,CHF,2022,late,5.964562363661163
strongest,240,CHF,2022,asia,4.610647459399736
strongest,240,NZD,2022,asia,14.176640313152689
strongest,240,NZD,2022,asia,-54.22871350260871
strongest,240,NZD,2022,asia,-64.68134798107039
strongest,240,NZD,2022,asia,-57.69119972601766
strongest,240,NZD,2022,asia,-44.0821513124523
strongest,240,USD,2022,asia,40.33525669557836
strongest,240,USD,2022,london,-0.41773700388603174
strongest,240,USD,2022,london,16.39460997075237
strongest,240,USD,2022,london,-22.603678507218117
strongest,240,USD,2022,london,-12.930016815034806
strongest,240,GBP,2022,london,29.85847305614575
strongest,240,EUR,2022,overlap,-23.192893867203246
strongest,240,NZD,2022,overlap,-29.650537486103357
strongest,240,GBP,2022,overlap,28.34148445118867
strongest,240,GBP,2022,overlap,20.006803148377994
strongest,240,GBP,2022,new_york,2.85815969065073
strongest,240,GBP,2022,new_york,2.8573511807117313
strongest,240,GBP,2022,new_york,-5.440118085133783
strongest,240,NZD,2022,new_york,10.281290416935818
strongest,240,EUR,2022,late,-1.6513491095793142
strongest,240,EUR,2022,late,-1.0162907782174102
strongest,240,EUR,2022,asia,-9.890412237325563
strongest,240,AUD,2022,asia,-2.2521693901200734
strongest,240,NZD,2022,asia,6.467190264409783
strongest,240,NZD,2022,asia,-0.5730329864372941
strongest,240,AUD,2022,asia,-22.70391903217206
strongest,240,NZD,2022,asia,-15.546107709958346
strongest,240,JPY,2022,asia,-22.574896764986363
strongest,240,JPY,2022,london,-25.69690691792914
strongest,240,USD,2022,london,9.693628669728005
strongest,240,USD,2022,london,25.67520646320487
strongest,240,USD,2022,london,21.57413216019699
strongest,240,USD,2022,london,27.753064303356332
strongest,240,EUR,2022,overlap,-37.881312876824055
strongest,240,USD,2022,overlap,-5.966190847931374
strongest,240,USD,2022,overlap,-1.0263838877277998
strongest,240,USD,2022,overlap,-14.06964092794838
strongest,240,NZD,2022,new_york,-4.674114866911605
strongest,240,NZD,2022,new_york,14.325442921683251
strongest,240,NZD,2022,new_york,28.54007516742696
strongest,240,NZD,2022,new_york,22.667730604928327
strongest,240,CAD,2022,new_york,9.91702834904129
strongest,240,CAD,2022,late,24.557571879069705
strongest,240,NZD,2022,late,28.416628892353746
strongest,240,NZD,2022,asia,34.18507299446816
strongest,240,NZD,2022,asia,40.179373538398174
strongest,240,AUD,2022,asia,-16.412444578213226
strongest,240,NZD,2022,asia,5.5537464945198955
strongest,240,NZD,2022,asia,4.473571228673645
strongest,240,NZD,2022,asia,-9.50009920985373
strongest,240,NZD,2022,asia,-10.359733439337937
strongest,240,CHF,2022,london,30.9925595063637
strongest,240,CHF,2022,london,1.9367053208429323
strongest,240,CHF,2022,london,-23.841386502597842
strongest,240,CHF,2022,london,-23.214672611309926
strongest,240,CHF,2022,london,-17.55030921561887
strongest,240,AUD,2022,overlap,-54.44183392698143
strongest,240,GBP,2022,overlap,-18.899609914215798
strongest,240,USD,2022,overlap,-6.962935915848512
strongest,240,USD,2022,overlap,-5.679210092410791
strongest,240,USD,2022,new_york,-7.750142839679786
strongest,240,USD,2022,new_york,-2.789108460031775
strongest,240,CAD,2022,new_york,-3.5237116793912504
strongest,240,GBP,2022,new_york,0.5094980549436023
strongest,240,GBP,2022,late,0.06509288157818816
strongest,240,JPY,2022,late,25.212589469116864
strongest,240,JPY,2022,asia,8.019275081103672
strongest,240,JPY,2022,asia,-30.860163368009452
strongest,240,JPY,2022,asia,-13.91988406361122
strongest,240,JPY,2022,asia,15.461085574903777
strongest,240,NZD,2022,asia,17.630390510063876
strongest,240,AUD,2022,asia,2.4248204302779186
strongest,240,AUD,2022,asia,4.564986497130885
strongest,240,USD,2022,london,-19.892956252031134
strongest,240,JPY,2022,london,1.5002613031001033
strongest,240,JPY,2022,london,1.400086487945984
strongest,240,NZD,2022,london,-41.46473684975227
strongest,240,NZD,2022,london,-34.3477051746488
strongest,240,CHF,2022,overlap,-12.453425557396452
strongest,240,CHF,2022,overlap,-16.511469400824414
strongest,240,JPY,2022,overlap,-1.0358724898473781
strongest,240,USD,2022,overlap,44.425609983052006
strongest,240,JPY,2022,new_york,0.4677062988989178
strongest,240,USD,2022,new_york,54.72986486905751
strongest,240,NZD,2022,new_york,-138.84509452651406
strongest,240,USD,2022,new_york,30.078057232834077
strongest,240,USD,2022,new_york,-20.058257723769568
strongest,240,USD,2022,late,-16.591715610515532
strongest,240,USD,2022,late,-24.510608686407753
strongest,240,JPY,2022,asia,-1.0752644995104532
strongest,240,JPY,2022,asia,-6.762310027070839
strongest,240,JPY,2022,asia,-2.990608151565155
strongest,240,AUD,2022,asia,-43.62908853655423
strongest,240,AUD,2022,asia,-43.32713866092907
strongest,240,AUD,2022,asia,-62.60547868100152
strongest,240,USD,2022,asia,90.68275719845475
strongest,240,USD,2022,london,50.5200017670615
strongest,240,USD,2022,london,41.19636340485844
strongest,240,USD,2022,london,20.30092747919099
strongest,240,USD,2022,london,-26.94996753341283
strongest,240,USD,2022,london,-25.180307946413016
strongest,240,USD,2022,overlap,-8.143121783247276
strongest,240,JPY,2022,overlap,-18.422118765393236
strongest,240,CHF,2022,overlap,-0.005136282873116627
strongest,240,CAD,2022,overlap,-8.012062223447524
strongest,240,CAD,2022,new_york,0.581979019821377
strongest,240,CAD,2022,new_york,-9.681635132602894
strongest,240,CAD,2022,new_york,-3.277243940029706
strongest,240,CHF,2022,new_york,-5.950174814680908
strongest,240,AUD,2022,new_york,18.13895710811808
strongest,240,JPY,2022,late,-21.790641862748927
strongest,240,GBP,2022,asia,18.659361084241155
strongest,240,GBP,2022,asia,28.991862348091146
strongest,240,GBP,2022,asia,3.371215806433625
strongest,240,NZD,2022,asia,13.504706421179069
strongest,240,NZD,2022,asia,10.309484440056416
strongest,240,AUD,2022,asia,9.505614459859313
strongest,240,AUD,2022,asia,20.14248368171545
strongest,240,CAD,2022,london,38.56733892980857
strongest,240,CAD,2022,london,7.478280344118127
strongest,240,CAD,2022,london,78.27929497957186
strongest,240,AUD,2022,london,104.52854915208087
strongest,240,AUD,2022,london,43.08244709029019
strongest,240,CHF,2022,overlap,20.75051694070157
strongest,240,AUD,2022,overlap,-4.2019393585901454
strongest,240,NZD,2022,overlap,23.2447432659999
strongest,240,CAD,2022,overlap,19.63814580139278
strongest,240,NZD,2022,new_york,28.709551150376544
strongest,240,EUR,2022,new_york,6.186340953124869
strongest,240,EUR,2022,new_york,13.844598986960666
strongest,240,NZD,2022,new_york,-51.36841019798277
strongest,240,GBP,2022,new_york,-18.452640042194712
strongest,240,JPY,2022,late,-20.48452427658276
strongest,240,USD,2022,asia,-3.342206599120656
strongest,240,USD,2022,asia,-9.136273856686916
strongest,240,USD,2022,asia,-5.245652199147299
strongest,240,NZD,2022,asia,-24.26278534544135
strongest,240,NZD,2022,asia,23.708000816602404
strongest,240,NZD,2022,asia,11.544991775753743
strongest,240,NZD,2022,asia,9.174185098403953
strongest,240,USD,2022,london,-78.71349605826694
strongest,240,GBP,2022,london,22.605711785790294
strongest,240,GBP,2022,london,3.4072650902916557
strongest,240,GBP,2022,london,6.417302152721405
strongest,240,GBP,2022,london,-18.231133995656457
strongest,240,CHF,2022,overlap,-26.656896643734996
strongest,240,CHF,2022,overlap,-19.337848123096855
strongest,240,AUD,2022,overlap,-1.8055119018067778
strongest,240,EUR,2022,overlap,14.429526086663369
strongest,240,GBP,2022,new_york,34.49864933607882
strongest,240,EUR,2022,new_york,0.20349221822701935
strongest,240,GBP,2022,new_york,-8.396828010064361
strongest,240,GBP,2022,new_york,-3.998805714502396
strongest,240,GBP,2022,new_york,2.2103155584662915
strongest,240,NZD,2022,late,-6.495260506891309
strongest,240,NZD,2022,asia,0.42166429063517086
strongest,240,NZD,2022,asia,-31.211129528705417
strongest,240,USD,2022,asia,13.902261793157233
strongest,240,USD,2022,asia,23.94476033130033
strongest,240,USD,2022,asia,16.168408444170446
strongest,240,USD,2022,asia,-0.24001894540548463
strongest,240,USD,2022,asia,-19.434840973356902
strongest,240,USD,2022,london,-23.05494152462506
strongest,240,JPY,2022,london,11.349673453411313
strongest,240,CHF,2022,london,-14.03037428017076
strongest,240,AUD,2022,london,-14.637181974026525
strongest,240,AUD,2022,london,28.85043999639514
strongest,240,CAD,2022,overlap,55.08181401556678
strongest,240,CAD,2022,overlap,69.23479268095001
strongest,240,EUR,2022,overlap,23.868226088350486
strongest,240,CAD,2022,overlap,-14.354300758922522
strongest,240,NZD,2022,new_york,-41.65344432136564
strongest,240,GBP,2022,new_york,-22.79028678060513
strongest,240,CAD,2022,new_york,-1.7138663002691512
strongest,240,EUR,2022,new_york,-3.826450053610042
strongest,240,USD,2022,new_york,14.35985589876343
strongest,240,USD,2022,late,-4.80831717302288
strongest,240,JPY,2022,late,-4.496738890438223
strongest,240,CAD,2022,asia,-1.6371605719012194
strongest,240,USD,2022,asia,-2.282504193446
strongest,240,JPY,2022,asia,-1.3094911163324952
strongest,240,GBP,2022,asia,-10.737424263234097
strongest,240,GBP,2022,asia,-3.4241484104957642
strongest,240,GBP,2022,asia,-69.78107918146348
strongest,240,USD,2022,asia,34.62894905299607
strongest,240,USD,2022,london,16.13278550500752
strongest,240,CHF,2022,london,47.95474703223102
strongest,240,CHF,2022,london,30.740432134050213
strongest,240,CHF,2022,london,28.327636383793894
strongest,240,CHF,2022,london,11.88312197014079
strongest,240,CHF,2022,overlap,8.898815013697671
strongest,240,CHF,2022,overlap,11.0579664347921
strongest,240,NZD,2022,overlap,-24.681142942084566
strongest,240,USD,2022,overlap,23.70750465396365
strongest,240,EUR,2022,new_york,-4.255603735745517
strongest,240,JPY,2022,new_york,1.4347123367031145
strongest,240,USD,2022,new_york,-4.780871768604866
strongest,240,USD,2022,new_york,-24.182000549015648
strongest,240,USD,2022,new_york,-11.295147998695576
strongest,240,USD,2022,late,-4.231551106800291
strongest,240,CHF,2022,asia,-13.070842421924189
strongest,240,GBP,2022,asia,21.051975758357155
strongest,240,GBP,2022,asia,12.395522226364974
strongest,240,GBP,2022,asia,-6.958059284984941
strongest,240,GBP,2022,asia,6.794063036816844
strongest,240,GBP,2022,asia,2.415743411190441
strongest,240,GBP,2022,asia,1.2772743878075588
strongest,240,EUR,2022,london,-61.5821443763731
strongest,240,USD,2022,london,37.389335491081475
strongest,240,USD,2022,london,8.557184833444254
strongest,240,USD,2022,london,-151.19931256240227
strongest,240,USD,2022,london,-233.21285241512
strongest,240,USD,2022,overlap,-255.78120394337932
strongest,240,GBP,2022,overlap,62.809259920992844
strongest,240,CAD,2022,overlap,35.534623891386175
strongest,240,CAD,2022,overlap,-8.67938700202575
strongest,240,CAD,2022,new_york,0.8991794993140623
strongest,240,CAD,2022,new_york,38.216320650042434
strongest,240,JPY,2022,new_york,10.74928625026672
strongest,240,AUD,2022,new_york,25.060928908759994
strongest,240,GBP,2022,new_york,-20.899080933616254
strongest,240,JPY,2022,late,-90.7457070105977
strongest,240,AUD,2022,late,-0.5546083457641515
strongest,240,AUD,2022,asia,11.546116637402015
strongest,240,CHF,2022,asia,-11.160042275947488
strongest,240,USD,2022,asia,-44.102702018000706
strongest,240,USD,2022,asia,-42.471016424184825
strongest,240,USD,2022,asia,-40.78597979525256
strongest,240,AUD,2022,asia,16.906897188404546
strongest,240,AUD,2022,asia,-23.20836207520882
strongest,240,AUD,2022,london,-14.036552665555035
strongest,240,AUD,2022,london,-28.7767861406385
strongest,240,JPY,2022,london,58.79828054989211
strongest,240,JPY,2022,london,-28.80112848968608
strongest,240,JPY,2022,london,-3.6124350093480473
strongest,240,JPY,2022,overlap,-3.8682355958297165
strongest,240,JPY,2022,overlap,6.418143109128138
strongest,240,CHF,2022,overlap,66.12460799250753
strongest,240,CHF,2022,overlap,43.76466606002378
strongest,240,CHF,2022,new_york,28.57001662040069
strongest,240,CHF,2022,new_york,18.145670783598675
strongest,240,CHF,2022,new_york,-19.03158999766406
strongest,240,CHF,2022,new_york,-11.702504245843922
strongest,240,CHF,2022,new_york,-14.561371269559011
strongest,240,CHF,2022,late,-15.669587204513402
strongest,240,USD,2022,late,-0.09168557668193245
strongest,240,USD,2022,asia,20.490628605475123
strongest,240,USD,2022,asia,35.295677019316905
strongest,240,USD,2022,asia,22.654999322681
strongest,240,JPY,2022,asia,-19.69055205251813
strongest,240,JPY,2022,asia,-34.67561115037654
strongest,240,USD,2022,asia,-17.364650444979812
strongest,240,USD,2022,asia,15.063085812275778
strongest,240,USD,2022,london,36.30900187455932
strongest,240,GBP,2022,london,2.7523393392847595
strongest,240,AUD,2022,london,1.4421851696067023
strongest,240,GBP,2022,london,-28.490054686596267
strongest,240,GBP,2022,london,-62.22636277793958
strongest,240,USD,2022,overlap,-24.474339677945654
strongest,240,USD,2022,overlap,-11.888716150719736
strongest,240,NZD,2022,overlap,24.27246333737587
strongest,240,NZD,2022,overlap,3.9451968209025523
strongest,240,NZD,2022,new_york,-13.092995724863776
strongest,240,CHF,2022,new_york,-19.810311178776235
strongest,240,CHF,2022,new_york,-0.8870089074139442
strongest,240,JPY,2022,new_york,-12.546193457136923
strongest,240,JPY,2022,new_york,-10.722460521037647
strongest,240,JPY,2022,late,-31.04296769772752
strongest,240,USD,2022,late,-9.914704719072853
strongest,240,USD,2022,asia,-9.494406401181488
strongest,240,USD,2022,asia,-17.55902786748753
strongest,240,NZD,2022,asia,29.512164611760205
strongest,240,NZD,2022,asia,20.092404370519734
strongest,240,NZD,2022,asia,38.796149626327825
strongest,240,NZD,2022,asia,10.40840168083701
strongest,240,NZD,2022,asia,24.79935790806964
strongest,240,CAD,2022,london,-28.027262033140097
strongest,240,NZD,2022,london,2.5510745480605834
strongest,240,EUR,2022,london,-7.155475004589906
strongest,240,EUR,2022,london,-18.31612804987781
strongest,240,GBP,2022,london,35.93343354699962
strongest,240,GBP,2022,overlap,8.226851237613797
strongest,240,GBP,2022,overlap,-21.190843850475982
strongest,240,GBP,2022,overlap,-55.05415173413297
strongest,240,GBP,2022,overlap,-19.86053800751897
strongest,240,AUD,2022,new_york,-20.614451901899145
strongest,240,AUD,2022,new_york,-27.57441997111254
strongest,240,AUD,2022,new_york,8.224667422935816
strongest,240,AUD,2022,new_york,-23.156093044560677
strongest,240,JPY,2022,new_york,-26.392411645792535
strongest,240,JPY,2022,late,-56.87659197902484
strongest,240,CAD,2022,asia,-15.81170847370139
strongest,240,USD,2022,asia,13.995101576064206
strongest,240,EUR,2022,asia,8.091145350250795
strongest,240,EUR,2022,asia,4.400212847230911
strongest,240,USD,2022,asia,-46.63272640686222
strongest,240,EUR,2022,asia,33.8486217490086
strongest,240,AUD,2022,asia,-2.6715499595653114
strongest,240,AUD,2022,london,-5.926673617722145
strongest,240,CAD,2022,london,2.4145294425798047
strongest,240,NZD,2022,london,-5.000686536911214
strongest,240,CAD,2022,london,-30.77807532162524
strongest,240,CHF,2022,london,0.8599437290985299
strongest,240,CHF,2022,overlap,-23.346796159670838
strongest,240,CHF,2022,overlap,-32.016796897120834
strongest,240,USD,2022,overlap,8.895928420753485
strongest,240,USD,2022,overlap,20.220639170402954
strongest,240,USD,2022,new_york,17.89183111220005
strongest,240,USD,2022,new_york,-11.848185934427713
strongest,240,GBP,2022,new_york,8.311444047410799
strongest,240,GBP,2022,new_york,10.095483869994037
strongest,240,GBP,2022,new_york,0.5008632470637764
strongest,240,GBP,2022,late,-20.673346776987067
strongest,240,EUR,2022,late,-1.9346504487649518
strongest,240,GBP,2022,asia,-14.758089726898405
strongest,240,AUD,2022,asia,-30.444532732851748
strongest,240,USD,2022,asia,-10.205534138119088
strongest,240,USD,2022,asia,-22.801084919255032
strongest,240,USD,2022,asia,-37.15947585694268
strongest,240,USD,2022,asia,-6.072589647744264
strongest,240,GBP,2022,asia,-13.750521792819104
strongest,240,AUD,2022,london,-52.12071954381114
strongest,240,GBP,2022,london,-42.03040139342917
strongest,240,GBP,2022,london,-54.902427225238526
strongest,240,USD,2022,london,55.30668988211973
strongest,240,USD,2022,london,20.93065593273602
strongest,240,USD,2022,overlap,41.932078249207194
strongest,240,USD,2022,overlap,-11.976420080708206
strongest,240,USD,2022,overlap,-44.11912100837134
strongest,240,EUR,2022,overlap,2.2834180324671216
strongest,240,USD,2022,new_york,-41.60637318643467
strongest,240,NZD,2022,new_york,49.890148131117584
strongest,240,NZD,2022,new_york,18.8684735361222
strongest,240,NZD,2022,new_york,22.437978422196192
strongest,240,NZD,2022,new_york,37.26969459012519
strongest,240,NZD,2022,late,36.58309364862555
strongest,240,NZD,2022,late,35.757174288681966
strongest,240,NZD,2022,asia,17.735567387338058
strongest,240,NZD,2022,asia,21.25841992707267
strongest,240,NZD,2022,asia,-4.326499692617336
strongest,240,NZD,2022,asia,-2.7263352461770474
strongest,240,NZD,2022,asia,20.597053392690245
strongest,240,NZD,2022,asia,30.66149052045386
strongest,240,USD,2022,asia,-24.195745095350052
strongest,240,JPY,2022,london,-9.443902370493973
strongest,240,NZD,2022,london,36.17268753006275
strongest,240,NZD,2022,london,22.1371485067845
strongest,240,NZD,2022,london,-43.57183385871988
strongest,240,NZD,2022,london,-21.956858224225773
strongest,240,NZD,2022,overlap,-42.870962267469444
strongest,240,NZD,2022,overlap,-54.77068953565256
strongest,240,JPY,2022,overlap,-25.904540320960123
strongest,240,USD,2022,overlap,24.879782725956144
strongest,240,USD,2022,new_york,15.146958095244578
strongest,240,USD,2022,new_york,12.89503501901712
strongest,240,USD,2022,new_york,-12.39624639474024
strongest,240,USD,2022,new_york,6.655558788251081
strongest,240,USD,2022,new_york,17.695535931658846
strongest,240,USD,2022,late,26.107216513637788
strongest,240,NZD,2022,late,-31.467665967168656
strongest,240,JPY,2022,asia,11.669113541827869
strongest,240,JPY,2022,asia,-3.706101091465186
strongest,240,JPY,2022,asia,-16.459441453715584
strongest,240,USD,2022,asia,30.391761831192188
strongest,240,USD,2022,asia,20.41864593744558
strongest,240,USD,2022,asia,45.93554406684075
strongest,240,AUD,2022,asia,0.05748151338025309
strongest,240,USD,2022,london,22.819708648478265
strongest,240,USD,2022,london,18.293979876602418
strongest,240,USD,2022,london,-13.213801629022859
strongest,240,GBP,2022,london,-11.37237248601597
strongest,240,USD,2022,london,22.415055041477004
strongest,240,USD,2022,overlap,21.83531830722285
strongest,240,EUR,2022,overlap,-0.49239141934664943
strongest,240,CHF,2022,overlap,-20.684773579381087
strongest,240,USD,2022,overlap,-9.231108949220301
strongest,240,USD,2022,new_york,-10.513969710587157
strongest,240,USD,2022,new_york,-4.56323086459931
strongest,240,GBP,2022,new_york,12.521692672611273
strongest,240,CAD,2022,new_york,14.13680193174005
strongest,240,GBP,2022,late,20.125700745774466
strongest,240,GBP,2022,late,13.53211988794678
strongest,240,AUD,2022,asia,-11.097451665600389
strongest,240,NZD,2022,asia,-0.9119873909591014
strongest,240,NZD,2022,asia,-0.9895372229529187
strongest,240,NZD,2022,asia,-0.8181269108731293
strongest,240,JPY,2022,asia,-11.432040479579797
strongest,240,JPY,2022,asia,2.434598505747232
strongest,240,CHF,2022,asia,10.656659236913807
strongest,240,USD,2022,london,-36.72568167995327
strongest,240,NZD,2022,london,23.34391102064126
strongest,240,NZD,2022,london,15.894905696756112
strongest,240,NZD,2022,london,-7.263101536802985
strongest,240,NZD,2022,london,-8.536522916720024
strongest,240,CAD,2022,overlap,-19.253306246748146
strongest,240,GBP,2022,overlap,-19.89708357576614
strongest,240,CHF,2022,overlap,-14.56343983443683
strongest,240,CHF,2022,overlap,-9.673458720586073
strongest,240,EUR,2022,new_york,5.919698442649057
strongest,240,EUR,2022,new_york,14.642416747034925
strongest,240,CAD,2022,new_york,10.914338485992769
strongest,240,EUR,2022,new_york,5.059364601902594
strongest,240,CAD,2022,new_york,6.354641531719496
strongest,240,NZD,2022,late,23.098457396761862
strongest,240,CAD,2022,late,-7.476859469339736
strongest,240,CAD,2022,asia,-19.590695454161366
strongest,240,NZD,2022,asia,0.21563738488827866
strongest,240,NZD,2022,asia,8.513310461955026
strongest,240,NZD,2022,asia,14.97930579040574
strongest,240,NZD,2022,asia,31.06315815575078
strongest,240,EUR,2022,asia,-10.290055653410235
strongest,240,EUR,2022,asia,-18.41172288615356
strongest,240,AUD,2022,london,-18.504707265398768
strongest,240,NZD,2022,london,-21.02144142035245
strongest,240,GBP,2022,london,44.57355963848553
strongest,240,GBP,2022,london,26.505139668677735
strongest,240,GBP,2022,london,35.371272368174274
strongest,240,GBP,2022,overlap,46.95796123143081
strongest,240,GBP,2022,overlap,-2.565902389459751
strongest,240,GBP,2022,overlap,1.6285969181328852
strongest,240,CHF,2022,overlap,0.8201493245804311
strongest,240,JPY,2022,new_york,-3.722078904804249
strongest,240,JPY,2022,new_york,-11.13378210579441
strongest,240,JPY,2022,new_york,7.215319595559322
strongest,240,CAD,2022,new_york,5.390270692148813
strongest,240,CAD,2022,new_york,9.7396523900789
strongest,240,CAD,2022,late,10.189861969923108
strongest,240,CAD,2022,late,11.4685358706329
strongest,240,EUR,2022,asia,1.3935580691404326
strongest,240,JPY,2022,asia,2.9775809811205534
strongest,240,JPY,2022,asia,-0.894011632874836
strongest,240,JPY,2022,asia,9.719375211920678
strongest,240,AUD,2022,asia,-16.894713340598333
strongest,240,CHF,2022,asia,-33.39365028517376
strongest,240,AUD,2022,asia,-26.787436068143045
strongest,240,JPY,2022,london,34.45263852124292
strongest,240,USD,2022,london,-14.142474807646854
strongest,240,JPY,2022,london,14.576230941409918
strongest,240,JPY,2022,london,-26.402090108446075
strongest,240,JPY,2022,london,-23.133896912774787
strongest,240,JPY,2022,overlap,-18.113987489805083
strongest,240,GBP,2022,overlap,19.431450252600513
strongest,240,NZD,2022,overlap,-13.022983222836793
strongest,240,AUD,2022,overlap,-2.973969043773561
strongest,240,AUD,2022,new_york,-1.6055999993369596
strongest,240,AUD,2022,new_york,2.991566330499129
strongest,240,USD,2022,late,5.711320258603436
strongest,240,USD,2022,late,-4.657751413653655
strongest,240,USD,2022,asia,-23.713775816154303
strongest,240,EUR,2022,asia,-0.11490271651259931
strongest,240,EUR,2022,asia,3.6836101225090623
strongest,240,NZD,2022,asia,-20.422551867202987
strongest,240,CAD,2022,asia,-20.622661481999316
strongest,240,CAD,2022,asia,-28.77570440276367
strongest,240,JPY,2022,asia,-38.1250252192622
strongest,240,USD,2022,london,22.497116766465595
strongest,240,USD,2022,london,21.5330314318074
strongest,240,USD,2022,london,12.565786432421344
strongest,240,USD,2022,london,18.72410551523429
strongest,240,USD,2022,london,-10.293608970755042
strongest,240,USD,2022,overlap,-7.081461412301593
strongest,240,GBP,2022,overlap,-10.294385512210624
strongest,240,USD,2022,overlap,-13.46509337884938
strongest,240,JPY,2022,overlap,19.561847740812155
strongest,240,EUR,2022,new_york,-8.694601629961607
strongest,240,CHF,2022,new_york,25.851706036740804
strongest,240,CHF,2022,new_york,17.900260662281063
strongest,240,USD,2022,late,5.794332898906296
strongest,240,JPY,2022,asia,45.96082418881764
strongest,240,JPY,2022,asia,14.862108705031574
strongest,240,JPY,2022,asia,15.203346364289771
strongest,240,JPY,2022,asia,31.34656397451252
strongest,240,JPY,2022,asia,38.073564678056115
strongest,240,JPY,2022,asia,7.934144185641756
strongest,240,JPY,2022,asia,-3.23948371085514
strongest,240,JPY,2022,london,-32.14124622259007
strongest,240,JPY,2022,london,-47.92349148953434
strongest,240,EUR,2022,london,24.37237420922944
strongest,240,EUR,2022,london,-13.00787456398611
strongest,240,EUR,2022,london,-48.74162099008261
strongest,240,EUR,2022,overlap,-57.858545891109614
strongest,240,EUR,2022,overlap,-47.20978068695203
strongest,240,USD,2022,overlap,43.40866278325528
strongest,240,USD,2022,overlap,51.55254169281309
